ID,gender,feduc,peducd,meduc,meducd,educ,educd,educsubj,score,salary9606,salary1,date1,salary2,date2,salary3,date3,salary4,date4,salary5,date5,salarynow,jobprotection,jobeduc,cpn2014
5283,男,二專,,高中,私立,一般大學,私立一般大學,社會科學、商業及法律領域,50,6000,6000,9802,6000,9902,,9909,,10006,,10010,35000,2,大學,1
5288,男,,,小學,公立,高職,,,,0,35000,9309,,9711,35000,9811,,,,,35000,4,國中以下,1
5290,男,國（初）中,公立,無《A8》,,技術學院或科技大學,私立技職學院,工程、製造及營造領域,,17000,17000,9606,,10002,,10006,23000,10106,,,25000,2,高中(職),1
5293,女,其他,,國（初）中,公立,技術學院或科技大學,私立科技大學,社會科學、商業及法律領域,,18000,10000,9410,,9511,18000,9803,28000,10006,,,32000,5,大學,1
5294,男,高職,私立,國（初）中,公立,技術學院或科技大學,私立科技大學,工程、製造及營造領域,,23000,23000,10106,,10203,25000,10210,,,,,25000,4,大學,1
5299,男,國（初）中,公立,國（初）中,公立,一般大學,私立一般學院,服務領域,,9000,9000,9711,,9805,,9809,9000,10005,9600,10008,8000,4,高中(職),1
5303,女,國（初）中,公立,國（初）中,公立,二專,私立科技大學,科學領域,,19500,19500,9710,,9807,22000,10104,,,,,23500,4,國中以下,1
5315,女,其他,,高中職業科,私立,一般大學,私立一般大學,社會科學、商業及法律領域,46,24000,24000,10009,25000,10106,,,,,,,25000,4,高中(職),1
5316,女,士官學校,公立,高職,公立,一般大學,公立一般大學,科學領域,55,35000,35000,10008,,10108,40000,10205,,,,,46000,4,大學,1
5317,男,國（初）中,,國（初）中,,技術學院或科技大學,私立科技大學,醫藥衛生及社福領域,,0,16000,9507,,9511,,9610,21000,9707,,9809,26000,4,高中(職),1
5324,男,高職,公立,小學,,一般大學,私立一般大學,醫藥衛生及社福領域,,0,,9910,18000,9912,,10002,18000,10007,,10011,28000,4,大學,1
5325,男,高職,,高職,,一般大學,私立一般大學,工程、製造及營造領域,,13000,13000,9806,0,9809,,10006,22000,10102,,10104,26000,2,大學,1
5326,女,三專,公立,技術學院或科技大學,,技術學院或科技大學,公立技職學院,社會科學、商業及法律領域,,0,10000,9405,,9802,20000,9907,21000,10005,,,28000,5,大學,1
5328,女,一般大學,私立,高中職業科,私立,一般大學,私立一般大學,工程、製造及營造領域,52,15000,15000,9907,,9909,24000,10109,,10204,,,26000,4,大學,1
5335,女,博士,,博士,,一般大學,公立一般大學,社會科學、商業及法律領域,59,28000,28000,10007,31520,10207,32000,10209,,,,,35000,4,專科,1
5337,女,國（初）中,公立,國（初）中,公立,一般大學,私立一般大學,社會科學、商業及法律領域,,8000,,9001,8000,9611,10000,10004,12000,10009,24000,10104,30000,3,專科,1
5338,女,國（初）中,公立,國（初）中,公立,技術學院或科技大學,私立技職學院,社會科學、商業及法律領域,,12000,12000,9704,37000,10209,,,,,,,37000,4,大學,1
5340,男,高職,,高職,,技術學院或科技大學,,,,0,22000,9507,10000,9510,25000,9602,,9609,,10207,48000,4,國中以下,1
5341,男,高職,私立,高職,私立,一般大學,公立一般大學,人文及藝術領域,62,6000,6000,9796,,9809,8000,9903,140000,10108,,,50000,2,高中(職),1
5342,男,,,五專,,碩士,私立一般大學,社會科學、商業及法律領域,,0,,,,,,,,,,,,,,1
5343,女,碩士,公立,碩士,私立,一般大學,公立一般大學,科學領域,58,12000,12000,9704,,9904,5500,9910,,10006,21500,10105,28800,4,大學,1
5345,男,高職,私立,高職,,技術學院或科技大學,私立科技大學,社會科學、商業及法律領域,,27000,18000,9207,,9209,22000,9507,,9509,27000,9607,30000,5,高中(職),1
5346,女,碩士,,一般大學,私立,碩士,私立一般大學,醫藥衛生及社福領域,63,37000,37000,10303,,,,,,,,,40000,4,大學,1
5352,男,高職,,高職,私立,碩士,私立一般大學,科學領域,,19000,19000,10211,,,,,,,,,19000,3,大學,1
5356,女,一般大學,私立,小學,,一般大學,私立一般大學,人文及藝術領域,,8000,8000,9610,,9704,8000,9709,8000,9712,,10007,20000,5,專科,1
5372,女,國（初）中,公立,五專,私立,二專,公立一般大學,人文及藝術領域,53,26000,26000,9801,,10206,26000,10211,23000,10303,,,23000,4,專科,1
5376,女,一般大學,,高職,公立,一般大學,私立一般大學,科學領域,55,23000,23000,10009,20000,10104,,10205,31520,10209,,,31520,4,大學,1
5381,男,二專,公立,二專,私立,一般大學,私立一般大學,科學領域,32,30000,30000,9606,,9609,19000,10106,,10107,30000,10207,5000,3,高中(職),1
5383,女,五專,公立,碩士,公立,碩士,公立一般大學,社會科學、商業及法律領域,65,28000,28000,10007,,10109,32000,10302,60000,10307,,,60000,4,碩士,1
5390,男,高職,公立,高職,私立,碩士,公立科技大學,工程、製造及營造領域,,45000,45000,10403,,,,,,,,,45000,4,碩士,1
5391,女,軍警官學校,公立,二專,私立,一般大學,,普通類,,10000,10000,9711,,9803,18000,9906,15000,10006,,10010,15000,1,高中(職),1
5395,男,高職,,高職,,技術學院或科技大學,私立科技大學,工程、製造及營造領域,,5040,5040,10101,,10204,,10304,30000,10307,,,30000,4,專科,1
5396,女,高職,,高職,,碩士,公立一般大學,社會科學、商業及法律領域,57,30000,30000,10008,10000,10109,,10209,,,,,10000,3,大學,1
5397,男,技術學院或科技大學,私立,高中,,技術學院或科技大學,私立科技大學,科學領域,,17000,17000,9707,,9709,17000,9801,,9802,17000,9807,30000,4,大學,1
5398,男,高職,私立,高中,私立,技術學院或科技大學,公立科技大學,工程、製造及營造領域,,24000,24000,9907,,9908,18000,10006,,10010,45000,10110,45000,2,大學,1
5399,男,一般大學,私立,技術學院或科技大學,私立,一般大學,私立一般大學,人文及藝術領域,,33000,33000,10203,,10207,28000,10212,,,,,28000,4,大學,1
5401,男,高職,私立,高職,公立,一般大學,私立一般大學,科學領域,50,26000,26000,10108,22000,10211,0,10211,,,,,,5,大學,1
5403,男,,,,,一般大學,私立一般大學,教育領域,,0,,,,,,,,,,,,,,1
5412,女,國（初）中,公立,國（初）中,公立,技術學院或科技大學,私立技職學院,服務領域,,28000,28000,10007,,,,,,,,,35000,3,大學,1
5413,男,高職,私立,高職,私立,技術學院或科技大學,公立技職學院,社會科學、商業及法律領域,35,17000,17000,9609,30000,9612,,,,,,,40000,2,國中以下,1
5420,女,小學,,小學,,技術學院或科技大學,私立科技大學,人文及藝術領域,,20000,20000,9709,25000,9809,25000,9909,32500,10209,25000,10309,25000,2,國中以下,1
5421,男,小學,公立,高中普通科,私立,一般大學,私立一般大學,社會科學、商業及法律領域,57,10000,10000,10110,,10206,,10209,,,,,10000,,高中(職),1
5424,男,高職,公立,高職,私立,一般大學,公立一般大學,人文及藝術領域,44,3200,3200,9702,,10008,24000,10108,,,,,24000,3,大學,1
5427,男,一般大學,,一般大學,,一般大學,私立一般大學,工程、製造及營造領域,52,0,,,,,,,,,,,,,,1
5433,女,五專,國外,碩士,公立,一般大學,公立一般大學,醫藥衛生及社福領域,65,4800,1800,9604,4800,9607,6000,9703,,9710,42000,9809,45000,2,大學,1
5447,女,,,國（初）中,公立,技術學院或科技大學,公立科技大學,科學領域,,4600,4600,9610,34000,10008,,,,,,,46000,4,大學,1
5449,男,,,小學,,一般大學,私立一般大學,科學領域,,20000,20000,10107,21500,10208,,,,,,,25000,4,高中(職),1
5461,女,國（初）中,公立,國（初）中,公立,高職,,,,18500,18500,9608,25000,9611,36000,9712,,,,,34000,3,高中(職),1
5463,男,國（初）中,公立,高中,,技術學院或科技大學,私立技職學院,服務領域,,25000,25000,9802,22000,9903,18000,10003,35000,10012,,,65000,4,專科,1
5468,男,碩士,公立,一般大學,私立,碩士,公立一般大學,工程、製造及營造領域,67,54000,54000,10210,,,,,,,,,54000,4,碩士,1
5469,女,高職,,國（初）中,,技術學院或科技大學,私立科技大學,醫藥衛生及社福領域,,16000,16000,9807,22000,10108,23000,10208,,,,,23000,4,高中(職),1
5472,男,國（初）中,,小學,,技術學院或科技大學,私立科技大學,醫藥衛生及社福領域,,16000,16000,9607,15000,9909,,10011,16000,10111,,10205,27000,4,大學,1
5479,女,國（初）中,,高職,,一般大學,私立一般大學,醫藥衛生及社福領域,,23000,23000,10011,30000,10103,,,,,,,30000,2,大學,1
5481,女,一般大學,私立,碩士,公立,一般大學,公立一般大學,醫藥衛生及社福領域,72,12000,12000,10306,,,,,,,,,12000,5,大學,1
5485,女,一般大學,私立,一般大學,私立,一般大學,公立一般大學,社會科學、商業及法律領域,72,12000,12000,9702,,9802,12000,9809,,9907,,10007,45000,4,大學,1
5487,女,國（初）中,,國（初）中,,技術學院或科技大學,私立科技大學,社會科學、商業及法律領域,,13000,13000,9607,,9609,6000,9702,13000,9707,13000,9807,25000,4,專科,1
5491,男,國（初）中,公立,國（初）中,公立,技術學院或科技大學,私立科技大學,工程、製造及營造領域,,11000,11000,9609,,10009,22000,10112,,10212,28000,10304,28000,4,大學,1
5494,女,一般大學,公立,一般大學,公立,碩士,公立一般大學,工程、製造及營造領域,65,7500,7500,10109,,,,,,,,,7500,3,大學,1
5495,男,一般大學,,,,碩士,私立一般大學,工程、製造及營造領域,47,23000,23000,10008,,10106,6000,10109,,,,,25000,2,高中(職),1
5497,男,三專,公立,高職,,碩士,私立一般大學,工程、製造及營造領域,,21000,21000,9606,,9609,6500,9803,38000,9904,,10009,38000,3,高中(職),1
5499,男,國（初）中,,小學,,二專,私立技職學院,工程、製造及營造領域,,0,14000,9312,,9403,14000,9409,,9412,14000,9503,50000,3,專科,1
5506,女,高職,,高中職業科,私立,碩士,私立一般大學,社會科學、商業及法律領域,,0,14000,9307,,9309,14000,9401,,9402,,,14000,3,高中(職),1
5507,男,五專,,高職,,一般大學,私立一般大學,科學領域,,13000,13000,10210,,,,,,,,,13000,4,高中(職),1
5508,女,高中,,國（初）中,公立,技術學院或科技大學,私立科技大學,社會科學、商業及法律領域,,7200,7200,9606,9600,9703,,9802,10000,9806,23000,10102,25000,4,大學,1
5510,男,一般大學,公立,五專,,碩士,公立一般大學,科學領域,45,0,,,,,,,,,,,,,,1
5511,男,國（初）中,遺漏值,國（初）中,遺漏值,一般大學,公立一般大學,工程、製造及營造領域,,12000,12000,9607,,9609,12000,9807,,9809,10000,9902,40000,5,大學,1
5515,女,五專,私立,二專,公立,一般大學,私立一般大學,醫藥衛生及社福領域,69,25000,25000,10306,,,,,,,,,25000,5,大學,1
5516,男,高中職業科,,小學,公立,一般大學,私立一般大學,教育領域,,40000,40000,10011,,,,,,,,,43000,5,高中(職),1
5518,女,高職,,高職,,碩士,公立一般大學,科學領域,57,14000,14000,9907,,9909,,10006,14000,10107,,10109,14000,2,高中(職),1
5519,女,一般大學,私立,一般大學,私立,一般大學,私立一般大學,服務領域,42,24000,24000,10007,25000,10109,,10201,28000,10205,,,28000,5,高中(職),1
5522,男,國（初）中,公立,小學,公立,高職,,,,9000,9000,9609,23000,10001,21000,10003,21000,10105,20000,10203,20000,4,國中以下,1
5525,女,軍警校專修班,公立,碩士,公立,一般大學,公立一般大學,工程、製造及營造領域,53,22000,22000,10010,,10204,,,,,,,22000,3,,1
5526,女,技術學院或科技大學,公立,技術學院或科技大學,公立,碩士,公立一般大學,人文及藝術領域,59,45000,45000,10007,,10209,,,,,,,45000,4,大學,1
5529,男,一般大學,私立,一般大學,私立,碩士,公立一般大學,工程、製造及營造領域,69,4000,4000,10102,,10202,45000,10206,,,,,45000,4,碩士,1
5531,男,國（初）中,,國（初）中,,技術學院或科技大學,私立科技大學,服務領域,,10000,18500,9409,11000,9510,10000,9611,,10007,12000,10104,35000,4,國中以下,1
5532,女,一般大學,公立,高職,,一般大學,私立一般大學,社會科學、商業及法律領域,45,0,,10108,,10201,50000,10208,,,,,50000,5,大學,1
5547,男,國（初）中,公立,小學,公立,高中,,,,20000,20000,9407,,9503,20000,9702,32000,10201,55000,10304,55000,1,高中(職),1
5548,男,國（初）中,,小學,,技術學院或科技大學,私立科技大學,科學領域,,0,,拒答,,,,,,,,,80000,3,高中(職),1
5549,女,國（初）中,公立,國（初）中,公立,技術學院或科技大學,私立科技大學,工程、製造及營造領域,,拒答,13000,9207,,9309,拒答,9608,32000,10103,,,50000,4,高中(職),1
5556,女,高職,,小學,公立,一般大學,私立一般大學,人文及藝術領域,53,7500,7500,9802,7500,9809,7500,9902,7500,9909,,10001,50000,2,高中(職),1
5561,男,一般大學,,五專,,一般大學,公立一般大學,科學領域,60,35000,35000,10108,35000,10201,,,,,,,35000,4,大學,1
5562,女,高職,,國（初）中,公立,一般大學,私立一般大學,工程、製造及營造領域,43,13000,13000,9806,,9901,10000,10009,8000,10111,126000,10209,126000,4,高中(職),1
5563,男,碩士,公立,碩士,國外,一般大學,公立一般大學,工程、製造及營造領域,62,30000,30000,10107,32000,10111,,10203,27500,10304,,,27500,3,大學,1
5566,女,高中,,一般大學,公立,技術學院或科技大學,公立科技大學,社會科學、商業及法律領域,,0,5000,9406,,9802,9000,9903,19000,9910,24000,10006,26000,2,專科,1
5570,女,一般大學,私立,碩士,公立,一般大學,公立一般大學,人文及藝術領域,58,9000,9000,9707,,9709,6000,9810,,10106,30000,10201,30000,4,大學,1
5575,女,二專,,高職,,一般大學,私立一般大學,社會科學、商業及法律領域,,18000,18000,9607,15000,10001,5000,10009,25000,10107,,,30000,4,大學,1
5577,男,其他,,其他,,碩士,私立一般大學,科學領域,,9000,9000,9696,,9906,,,,,,,9000,2,高中(職),1
5579,男,高職,,高職,私立,技術學院或科技大學,私立技職學院,社會科學、商業及法律領域,,22500,8000,9410,,9505,22500,10003,,10010,,10109,50000,4,國中以下,1
5582,男,國（初）中,公立,國（初）中,,碩士,公立一般大學,工程、製造及營造領域,64,6500,6500,9802,,10007,,10209,47000,10212,,,47000,4,大學,1
5586,男,一般大學,私立,五專,私立,碩士,公立一般大學,科學領域,55,25000,25000,9910,,,,,,,,,15000,2,國中以下,1
5588,男,國（初）中,,國（初）中,,一般大學,私立一般大學,人文及藝術領域,25,20000,20000,9812,20000,9912,,,,,,,20000,5,大學,1
5590,男,五專,私立,小學,,一般大學,私立一般大學,社會科學、商業及法律領域,47,26000,26000,10109,26000,10304,,,,,,,26000,2,國中以下,1
5598,男,高中,私立,高職,公立,碩士,公立一般大學,醫藥衛生及社福領域,8,0,,9607,,9609,,10101,31000,10110,8000,10209,8000,2,大學,1
5599,男,一般大學,私立,高職,,碩士,私立一般大學,社會科學、商業及法律領域,53,22000,22000,10110,,10203,,10209,,,,,22000,4,大學,1
5600,女,國（初）中,,高職,,碩士,公立科技大學,社會科學、商業及法律領域,,28500,28500,10303,,,,,,,,,30500,3,高中(職),1
5602,女,高中,,小學,,技術學院或科技大學,私立技職學院,服務領域,,14400,14400,9609,17280,9705,17280,9811,,,,,26000,4,高中(職),1
5604,男,國（初）中,公立,國（初）中,公立,技術學院或科技大學,私立科技大學,工程、製造及營造領域,,28000,28000,10110,,,,,,,,,28000,4,高中(職),1
5608,男,碩士,公立,五專,,技術學院或科技大學,私立科技大學,社會科學、商業及法律領域,43,32000,32000,10106,32000,10204,38000,10303,,,,,38000,5,大學,1
5621,男,,,,,技術學院或科技大學,私立科技大學,工程、製造及營造領域,,27000,27000,10012,33000,10307,,,,,,,33000,4,大學,1
5625,女,高職,私立,高中,私立,技術學院或科技大學,私立科技大學,服務領域,,17280,17280,9909,20000,10001,30000,10112,,,,,30000,4,高中(職),1
5632,男,國（初）中,,國（初）中,,高中,,,,22000,22000,9806,,,,,,,,,28000,4,高中(職),1
5634,女,,,,,技術學院或科技大學,私立科技大學,工程、製造及營造領域,,12000,12000,9606,26000,10008,9000,10008,30000,10201,,,45000,4,大學,1
5635,女,國（初）中,公立,高職,公立,技術學院或科技大學,私立科技大學,社會科學、商業及法律領域,,15000,15000,10007,,,,,,,,,60000,2,高中(職),1
5643,女,高中職業科,公立,高職,公立,一般大學,私立技職學院,服務領域,,15200,15200,9607,,9609,20000,10008,,10110,28000,10203,22000,4,大學,1
5651,女,國（初）中,公立,高中職業科,私立,技術學院或科技大學,私立技職學院,服務領域,,23000,23000,10009,25000,10306,,,,,,,25000,4,高中(職),1
5659,男,一般大學,,一般大學,,碩士,國外大學,人文及藝術領域,,0,,,,,,,,,,,,,,1
5661,女,二專,私立,國（初）中,,一般大學,私立一般大學,社會科學、商業及法律領域,,0,6000,9503,15000,9508,,9705,20000,9809,,,35000,2,專科,1
5662,男,五專,,五專,,技術學院或科技大學,公立科技大學,人文及藝術領域,65,30000,30000,10205,,,,,,,,,30000,3,大學,1
5670,男,,,,,國中,,,,0,18000,9502,,9505,,,,,,,18000,4,高中(職),1
5671,男,五專,公立,高中,私立,一般大學,公立一般大學,工程、製造及營造領域,67,22000,22000,10301,,,,,,,,,28000,4,大學,1
5673,女,一般大學,公立,五專,公立,一般大學,國外大學,醫藥衛生及社福領域,,16000,16000,9707,,9708,,10206,22000,10303,,,22000,2,大學,1
5676,女,一般大學,私立,高中職業科,私立,一般大學,私立一般大學,社會科學、商業及法律領域,43,0,,9702,,9801,10000,9904,,9910,22000,10006,28000,5,高中(職),1
